TEST_BATTERY_ID,TEST_BATTERY_QUERY_FEATURE,TEST_BATTERY_QUERY_VALUE,1_Most_Similar_Battery_ID,1_Most_Similar_Battery_ID_SCORE,2_Most_Similar_Battery_ID,2_Most_Similar_Battery_ID_SCORE,3_Most_Similar_Battery_ID,3_Most_Similar_Battery_ID_SCORE,4_Most_Similar_Battery_ID,4_Most_Similar_Battery_ID_SCORE,5_Most_Similar_Battery_ID,5_Most_Similar_Battery_ID_SCORE,6_Most_Similar_Battery_ID,6_Most_Similar_Battery_ID_SCORE,7_Most_Similar_Battery_ID,7_Most_Similar_Battery_ID_SCORE,8_Most_Similar_Battery_ID,8_Most_Similar_Battery_ID_SCORE,9_Most_Similar_Battery_ID,9_Most_Similar_Battery_ID_SCORE,10_Most_Similar_Battery_ID,10_Most_Similar_Battery_ID_SCORE
b3c19,mean_grad_last_10_cycles,-0.00048462450504302976,b1c0,2.869665622711186e-05,b1c2,8.590221405029301e-05,b1c41,0.00012435615062713625,b1c28,0.00016384124755859382,b1c24,0.00017601251602172852,b1c4,0.0001881808042526245,b1c29,0.00019004642963409428,b1c14,0.00019895136356353762,b1c3,0.0002028405666351318,b1c17,0.0002206861972808838
b3c19,slope_first_50_cycles,4.902362823486328e-05,b2c12,1.0538101196289033e-06,b2c4,2.3100376129150387e-05,b2c6,2.7925968170166018e-05,b2c13,2.950429916381836e-05,b2c18,4.093170166015625e-05,b2c23,4.767417907714843e-05,b2c3,6.393671035766602e-05,b2c11,9.397268295288085e-05,b2c19,9.714365005493165e-05,b2c25,9.715795516967773e-05
b3c19,slope_last_50_cycles,-0.0006128072738647461,b1c41,0.00016202926635742185,b1c28,0.00016946077346801757,b1c2,0.00017527461051940923,b1c3,0.00017907500267028815,b1c29,0.00018189430236816397,b1c14,0.00019835233688354488,b1c4,0.00021103143692016604,b1c24,0.00021193981170654287,b1c1,0.00024845838546752933,b1c17,0.00025027275085449214
b3c19,mean_grad_first_50_cycles,6.205797195434571e-05,b2c6,6.4909458160400445e-06,b2c12,2.349019050598144e-05,b2c4,4.5155286788940425e-05,b2c3,4.652738571166993e-05,b2c13,5.791306495666503e-05,b2c18,5.854606628417969e-05,b2c23,6.612300872802734e-05,b2c19,8.419156074523926e-05,b2c25,0.00011596560478210447,b2c11,0.00011819005012512206
b3c19,mean_grad_last_50_cycles,-0.0006182825565338134,b1c41,0.0001671314239501953,b1c28,0.00017242610454559326,b1c2,0.0001771944761276245,b1c3,0.00017771422863006587,b1c29,0.00018018901348114012,b1c14,0.00020011544227600104,b1c4,0.0002107316255569458,b1c24,0.0002109187841415406,b1c17,0.00025109589099884036,b1c1,0.0002542203664779663
b3c19,slope_first_100_cycles,2.2876262664794923e-06,b2c23,1.999139785766602e-06,b2c10,1.7163753509521483e-05,b2c11,2.2464990615844725e-05,b2c18,2.437114715576172e-05,b2c25,3.352046012878418e-05,b2c26,3.697037696838379e-05,b2c4,4.352688789367676e-05,b2c21,4.52423095703125e-05,b2c13,4.70125675201416e-05,b2c2,4.910588264465332e-05
b3c19,slope_last_100_cycles,-0.0006090003252029419,b1c24,0.00011402904987335206,b1c41,0.00012563109397888182,b1c28,0.0001514583826065063,b1c29,0.00016175985336303706,b1c20,0.000165407657623291,b1c25,0.00016848921775817875,b1c14,0.0001700687408447266,b1c2,0.00017122924327850342,b1c40,0.00017126560211181644,b1c23,0.0001834112405776977
b3c19,mean_grad_first_100_cycles,8.404850959777831e-06,b2c23,8.894801139831544e-06,b2c18,1.6219019889831544e-05,b2c10,3.1059980392456056e-05,b2c4,3.2808184623718266e-05,b2c11,3.307044506072998e-05,b2c13,3.320515155792236e-05,b2c25,4.330933094024658e-05,b2c26,4.778146743774414e-05,b2c2,5.5592656135559085e-05,b2c21,6.279289722442627e-05
b3c19,mean_grad_last_100_cycles,-0.0006123104691505432,b1c24,0.00011150926351547244,b1c41,0.00012605875730514532,b1c28,0.00015168458223342892,b1c29,0.00016139537096023556,b1c20,0.0001647979021072388,b1c25,0.00016768276691436768,b1c14,0.0001711377501487732,b1c2,0.00017654538154602048,b1c40,0.0001774230599403382,b1c23,0.00018368989229202272
b3c19,slope_first_200_cycles,-1.8630027770996094e-05,b2c5,6.985664367675798e-07,b2c14,1.5008449554443363e-06,b2c45,1.7511844635009763e-06,b2c20,1.883506774902345e-06,b2c17,2.0813941955566416e-06,b2c22,3.103017807006836e-06,b2c27,3.836750984191895e-06,b2c30,4.182457923889161e-06,b2c24,8.862614631652832e-06,b2c35,9.72568988800049e-06
b3c19,slope_last_200_cycles,-0.0005889847874641418,b1c20,1.2271106243133545e-05,b1c24,3.1085312366485574e-05,b1c41,4.894435405731199e-05,b1c40,5.8803260326385515e-05,b1c9,6.754547357559206e-05,b1c23,7.591307163238529e-05,b1c18,8.552074432373053e-05,b1c5,8.726894855499274e-05,b1c29,8.736014366149901e-05,b1c25,9.214639663696295e-05
b3c19,mean_grad_first_200_cycles,-1.57049298286438e-05,b2c17,1.5410780906677223e-06,b2c27,2.388954162597657e-06,b1c20,2.6071071624755865e-06,b2c22,3.5965442657470705e-06,b2c35,4.024207592010497e-06,b2c40,6.659030914306639e-06,b2c5,6.891787052154541e-06,b2c14,7.74085521697998e-06,b2c45,9.373724460601808e-06,b2c20,1.0120868682861329e-05
b3c19,mean_grad_last_200_cycles,-0.0005898413062095642,b1c20,1.0023415088653616e-05,b1c24,3.125339746475216e-05,b1c41,4.885196685791018e-05,b1c40,6.327062845230098e-05,b1c9,6.881475448608401e-05,b1c23,7.669389247894282e-05,b1c18,8.471310138702393e-05,b1c5,8.77100229263305e-05,b1c29,8.883476257324217e-05,b1c25,9.224355220794679e-05
b3c19,slope_first_300_cycles,-2.773602803548177e-05,b2c29,7.847944895426444e-07,b2c37,9.151299794514986e-07,b2c36,1.3756752014160147e-06,b2c32,3.0517578124999993e-06,b2c34,4.130601882934568e-06,b1c18,5.688667297363281e-06,b2c33,7.072289784749347e-06,b1c21,1.0970036188761394e-05,b2c39,1.1874437332153319e-05,b2c28,1.572251319885254e-05
b3c19,slope_last_300_cycles,-0.0004770129919052124,b1c20,5.231698354085299e-06,b1c18,1.8741289774576854e-05,b1c24,3.028492132822676e-05,b1c41,3.4449895222981826e-05,b1c5,3.465294837951661e-05,b1c11,4.77737188339233e-05,b1c23,5.008538564046228e-05,b1c3,5.153199036916098e-05,b1c40,5.4852763811747286e-05,b1c9,5.7747165362040224e-05
b3c19,mean_grad_first_300_cycles,-2.568364143371582e-05,b2c29,1.273949940999349e-06,b2c37,2.6688973108927394e-06,b2c32,5.600452423095702e-06,b2c36,6.248354911804198e-06,b2c39,7.461508115132653e-06,b2c34,8.605718612670898e-06,b2c33,1.0447700818379718e-05,b2c28,1.195470492045085e-05,b2c44,1.2822945912679036e-05,b1c21,1.3689200083414718e-05
b3c19,mean_grad_last_300_cycles,-0.0004771798849105835,b1c20,5.534489949544279e-06,b1c18,1.7641385396321616e-05,b1c24,3.0183196067810024e-05,b1c41,3.4182667732238757e-05,b1c5,3.494103749593098e-05,b1c11,4.860719045003258e-05,b1c23,4.983266194661458e-05,b1c3,5.195955435434977e-05,b1c40,5.7606697082519505e-05,b1c9,5.935271581013993e-05
b3c19,slope_first_400_cycles,-3.3473968505859376e-05,b1c11,2.2760629653930665e-05,b1c38,3.185480833053589e-05,b1c44,3.756612539291382e-05,b1c15,3.8290023803710936e-05,b1c32,5.643367767333984e-05,b2c33,5.863547325134277e-05,b1c36,6.0616135597229006e-05,b1c21,6.091386079788208e-05,b1c30,6.110996007919312e-05,b1c42,6.488651037216187e-05
b3c19,slope_last_400_cycles,-0.00038472816348075864,b1c3,1.0287314653396591e-05,b1c18,1.3805627822876024e-05,b1c5,2.6212930679321328e-05,b1c11,3.0599981546402014e-05,b1c24,3.1964629888534555e-05,b1c41,3.452181816101076e-05,b1c20,4.4782459735870405e-05,b1c23,4.725694656372071e-05,b1c15,5.109116435050967e-05,b1c29,5.33515214920044e-05
b3c19,mean_grad_first_400_cycles,-3.19962203502655e-05,b1c11,2.5280863046646117e-05,b1c44,3.5728663206100464e-05,b1c15,5.060940980911255e-05,b2c33,5.695819854736328e-05,b1c38,5.863606929779053e-05,b1c21,6.305277347564697e-05,b1c19,6.805852055549621e-05,b2c29,8.198782801628114e-05,b1c40,8.906498551368714e-05,b1c32,8.954063057899474e-05
b3c19,mean_grad_last_400_cycles,-0.0003848174214363098,b1c3,9.888559579849252e-06,b1c18,1.3301670551300047e-05,b1c5,2.6474744081497173e-05,b1c11,3.1326413154602033e-05,b1c24,3.1856745481491074e-05,b1c41,3.4541338682174665e-05,b1c20,4.4986605644226074e-05,b1c23,4.6910345554351785e-05,b1c15,5.115807056427002e-05,b1c14,5.4565221071243306e-05
b3c19,slope_first_500_cycles,-3.7806987762451175e-05,b1c11,9.566545486450199e-06,b1c42,1.575446128845215e-05,b1c15,1.6789674758911134e-05,b1c36,2.178764343261719e-05,b1c32,2.691149711608887e-05,b1c38,3.034496307373047e-05,b1c30,3.384470939636231e-05,b1c34,3.5599470138549804e-05,b1c19,4.2418718338012696e-05,b1c28,4.426836967468262e-05
b3c19,slope_last_500_cycles,-0.0003231154680252075,b1c3,4.965424537658667e-06,b1c11,1.9135117530822733e-05,b1c5,2.4901390075683584e-05,b1c24,2.760040760040283e-05,b1c15,3.803575038909912e-05,b1c17,4.676568508148193e-05,b1c28,5.002641677856446e-05,b1c40,5.2788376808166493e-05,b1c34,5.87364435195923e-05,b1c32,6.143891811370852e-05
b3c19,mean_grad_first_500_cycles,-3.6514997482299805e-05,b1c38,9.312510490417477e-06,b1c11,1.2006521224975585e-05,b1c15,2.6580333709716798e-05,b1c19,4.086470603942871e-05,b1c42,4.5805811882019045e-05,b1c36,4.7728300094604495e-05,b1c32,5.312740802764892e-05,b1c34,5.877792835235596e-05,b1c30,6.149935722351074e-05,b1c40,6.752526760101318e-05
b3c19,mean_grad_last_500_cycles,-0.00032316911220550535,b1c3,5.181908607482916e-06,b1c11,1.9143819808959978e-05,b1c5,2.491569519042972e-05,b1c24,2.7823925018310546e-05,b1c15,3.799355030059817e-05,b1c17,4.681301116943364e-05,b1c28,5.0088882446289054e-05,b1c40,5.408871173858646e-05,b1c34,5.8760046958923336e-05,b1c32,6.139433383941655e-05
b3c19,slope_first_600_cycles,-4.178921381632487e-05,b1c19,1.322031021118161e-06,b1c34,3.639260927836097e-06,b1c33,6.184975306193033e-06,b1c11,1.7171700795491538e-05,b1c28,2.437253793080648e-05,b1c17,3.0390620231628418e-05,b1c32,3.578901290893554e-05,b1c30,3.6917924880981445e-05,b1c24,4.05422846476237e-05,b1c15,4.0621956189473476e-05
b3c19,slope_last_600_cycles,-0.00028016974528630574,b1c3,6.137390931447342e-06,b1c11,1.3396839300791402e-05,b1c24,2.4630526701609288e-05,b1c5,2.4927655855814645e-05,b1c15,2.6666224002838148e-05,b1c17,3.3432741959889755e-05,b1c28,4.060029983520507e-05,b1c40,4.4814248879750584e-05,b1c38,4.537264506022134e-05,b1c34,4.601567983627321e-05
b3c19,mean_grad_first_600_cycles,-4.0738383928934734e-05,b1c19,3.0835469563802092e-06,b1c33,7.686118284861243e-06,b1c30,1.3500452041625977e-05,b1c32,1.4228920141855877e-05,b1c11,1.550863186518351e-05,b1c34,1.740396022796631e-05,b1c15,3.306726614634196e-05,b1c26,4.069884618123373e-05,b1c36,4.396319389343261e-05,b1c7,4.480451345443726e-05
b3c19,mean_grad_last_600_cycles,-0.00028024643659591675,b1c3,6.144344806671145e-06,b1c11,1.3384322325388567e-05,b1c24,2.4588406085967996e-05,b1c5,2.4893681208292635e-05,b1c15,2.6638309160868345e-05,b1c17,3.3355553944905566e-05,b1c28,4.075775543848671e-05,b1c38,4.5319795608520516e-05,b1c34,4.5958459377288836e-05,b1c40,4.6275059382120775e-05
b3c19,slope_first_700_cycles,-4.5854193823678155e-05,b1c7,6.72510692051476e-07,b1c26,6.55668122427804e-06,b1c29,7.541690553937642e-06,b1c17,7.707561765398298e-06,b1c40,1.908625875200544e-05,b1c24,2.5975704193115235e-05,b1c28,2.630012375967843e-05,b1c5,3.520590918404715e-05,b1c3,6.0318708419799806e-05,b1c1,6.184271403721401e-05
b3c19,slope_last_700_cycles,-0.00024883091449737546,b1c3,7.421204021998862e-06,b1c11,7.6713732310704e-06,b1c15,1.4395288058689695e-05,b1c4,1.679803643907818e-05,b1c24,2.0110692296709375e-05,b1c5,2.080082893371585e-05,b1c17,2.5629571505955294e-05,b1c28,3.239325114658901e-05,b1c40,3.4363865852355996e-05,b1c36,3.4692542893545995e-05
b3c19,mean_grad_first_700_cycles,-4.501427922930036e-05,b1c7,8.391482489449633e-07,b1c27,1.7711094447544682e-06,b1c17,6.904516901288713e-06,b1c28,7.861001150948665e-06,b1c26,1.1215550558907648e-05,b1c40,1.80276802607945e-05,b1c24,4.203779356820243e-05,b1c5,5.304123674120221e-05,b1c1,7.909928049360002e-05,b1c3,8.071277822766984e-05
b3c19,mean_grad_last_700_cycles,-0.00024886889117104664,b1c3,7.519466536385689e-06,b1c11,7.670351437159958e-06,b1c15,1.4249086380004907e-05,b1c24,2.0315987723214333e-05,b1c5,2.0724790436880947e-05,b1c17,2.5628720011029943e-05,b1c28,3.2350591250828353e-05,b1c36,3.453390938895092e-05,b1c34,3.471664019993377e-05,b1c40,3.5472086497715554e-05
b3c19,slope_first_800_cycles,-5.033105611801147e-05,b1c23,1.2439191341400143e-05,b1c5,2.5380849838256832e-05,b1c3,5.658268928527832e-05,b1c1,5.8799088001251215e-05,b1c7,7.733456790447237e-05,b1c11,nan,b1c15,nan,b1c17,9.444683790206908e-05,b1c19,nan,b1c21,nan
b3c19,slope_last_800_cycles,-0.000224214568734169,b1c3,4.533603787422192e-06,b1c4,1.1984035372734078e-05,b1c5,1.6464143991470328e-05,b1c24,1.7461255192756657e-05,b1c17,1.896418631076814e-05,b1c28,2.6129782199859632e-05,b1c26,3.7437081336975106e-05,b1c1,4.008233547210692e-05,b1c7,4.627719521522523e-05,b1c11,nan
b3c19,mean_grad_first_800_cycles,-4.957191646099091e-05,b1c9,2.6348829269409183e-05,b1c5,4.086568951606751e-05,b1c1,7.385551929473878e-05,b1c3,7.433749735355377e-05,b1c7,7.878787815570831e-05,b1c11,nan,b1c15,nan,b1c17,8.214972913265229e-05,b1c19,nan,b1c21,nan
b3c19,mean_grad_last_800_cycles,-0.00022429555654525756,b1c3,4.5039504766464385e-06,b1c5,1.6443729400634772e-05,b1c24,1.7459392547607426e-05,b1c17,1.891873776912689e-05,b1c28,2.603940665721894e-05,b1c26,3.7956163287162804e-05,b1c1,4.019714891910552e-05,b1c7,4.7054886817932145e-05,b1c11,nan,b1c15,nan
b3c19,slope_first_900_cycles,-6.118628713819715e-05,b1c5,1.4714002609252924e-05,b1c3,5.893150965372721e-05,b1c1,6.408704651726617e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,3.31854820251465e-05
b3c19,slope_last_900_cycles,-0.00020490904649098714,b1c3,3.529191017150881e-06,b1c5,1.3327598571777338e-05,b1c1,3.755370775858561e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,1.3599726888868557e-05
b3c19,mean_grad_first_900_cycles,-6.060560544331868e-05,b1c5,2.8658178117540142e-05,b1c3,7.484727435641818e-05,b1c1,7.730311817593044e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,2.0432207319471578e-05
b3c19,mean_grad_last_900_cycles,-0.0002049157354566786,b1c3,3.5619735717773568e-06,b1c5,1.3337400224473745e-05,b1c1,3.754781352149114e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,1.3583567407396115e-05
b3c19,slope_first_1000_cycles,-9.525102376937866e-05,b1c5,1.5460252761840746e-06,b1c3,7.990354299545288e-05,b1c1,9.268492460250855e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,5.972504615783691e-05
b3c19,slope_last_1000_cycles,-0.00018889468908309936,b1c3,5.455553531646728e-06,b1c4,1.0447561740875241e-05,b1c5,1.1136770248413089e-05,b1c1,2.9658436775207507e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan
b3c19,mean_grad_first_1000_cycles,-9.487131237983704e-05,b1c5,1.0640889406204223e-05,b1c3,9.33508574962616e-05,b1c1,0.00010466751456260682,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan,b1c24,4.853326082229615e-05
b3c19,mean_grad_last_1000_cycles,-0.00018893104791641236,b1c3,5.511581897735599e-06,b1c4,1.0555922985076914e-05,b1c5,1.1112928390502927e-05,b1c1,2.9938638210296646e-05,b1c7,nan,b1c11,nan,b1c15,nan,b1c17,nan,b1c19,nan,b1c21,nan
b3c19,cycle,1156,b1c5,82,b1c9,103,b1c41,104,b1c24,138,b1c23,141,b1c40,191,b1c29,238,b1c14,275,b1c3,279,b1c31,281
b3c20,slope_first_10_cycles,0.000375521183013916,b2c19,7.414817810058572e-06,b2c3,9.640455245971683e-05,b2c0,0.00015448331832885743,b2c18,0.00021975040435791017,b2c4,0.00022928714752197267,b2c29,0.000254356861114502,b2c12,0.0002608895301818848,b2c23,0.00028058290481567386,b2c13,0.0003241300582885743,b2c2,0.0003249287605285645
b3c20,slope_last_10_cycles,-0.0008926153182983399,b1c37,1.1861324310302518e-06,b1c40,8.493661880493164e-06,b1c7,8.893013000488325e-06,b1c38,1.0126829147338846e-05,b1c19,1.671910285949707e-05,b1c20,2.2751092910766537e-05,b1c9,2.446174621582029e-05,b1c26,3.389716148376458e-05,b1c35,3.461241722106938e-05,b1c27,3.489255905151365e-05
b3c20,mean_grad_first_10_cycles,0.000446319580078125,b2c19,5.475878715515141e-05,b2c3,0.00017551779747009282,b2c0,0.00019083023071289065,b2c18,0.0003083527088165283,b2c1,0.0003234565258026123,b2c29,0.00032892823219299316,b2c4,0.00034376978874206543,b2c12,0.00037150382995605464,b2c23,0.00037177801132202146,b2c2,0.00040389895439147945
b3c20,mean_grad_last_10_cycles,-0.0009637832641601563,b1c37,1.0138750076293967e-05,b1c20,1.329779624938967e-05,b1c40,1.587271690368659e-05,b1c38,2.0065903663635232e-05,b1c5,2.6118755340576215e-05,b1c34,3.136992454528815e-05,b1c26,3.2648444175720106e-05,b1c7,3.3053755760192936e-05,b1c35,4.781782627105713e-05,b1c27,4.921257495880125e-05
b3c20,slope_first_50_cycles,7.970571517944336e-05,b2c13,1.1777877807617182e-06,b2c4,7.58171081542969e-06,b2c18,1.0249614715576174e-05,b2c23,1.6992092132568355e-05,b2c12,2.9628276824951174e-05,b2c6,5.860805511474609e-05,b2c11,6.329059600830078e-05,b2c25,6.647586822509765e-05,b2c10,6.703615188598633e-05,b2c2,8.575439453125e-05
b3c20,slope_last_50_cycles,-0.001287163496017456,b2c6,5.597829818725585e-05,b2c13,5.935788154602054e-05,b1c39,6.241679191589357e-05,b2c10,6.530880928039555e-05,b2c18,8.19039344787597e-05,b1c38,8.863806724548353e-05,b2c23,0.000112084150314331,b1c30,0.00011914253234863287,b1c21,0.00014041423797607412,b1c45,0.0001442837715148926
b3c20,mean_grad_first_50_cycles,9.243726730346679e-05,b2c12,6.889104843139644e-06,b2c4,1.4775991439819341e-05,b2c13,2.753376960754395e-05,b2c18,2.8166770935058604e-05,b2c23,3.5743713378906254e-05,b2c6,3.687024116516113e-05,b2c3,7.690668106079101e-05,b2c25,8.558630943298339e-05,b2c11,8.781075477600098e-05,b2c10,9.310483932495118e-05
b3c20,mean_grad_last_50_cycles,-0.0012995630502700805,b1c39,5.372941493988039e-05,b2c6,5.546271800994885e-05,b2c13,5.907654762268063e-05,b2c10,6.56402111053468e-05,b2c18,8.061468601226816e-05,b1c38,8.61120223999022e-05,b2c23,0.00011252403259277345,b1c45,0.00013066053390502924,b1c30,0.00013497471809387207,b1c34,0.00014873564243316644
b3c20,slope_first_100_cycles,2.6631355285644532e-05,b2c11,1.8787384033203148e-06,b2c10,7.179975509643557e-06,b2c25,9.17673110961914e-06,b2c26,1.2626647949218749e-05,b2c21,2.0898580551147458e-05,b2c2,2.476215362548828e-05,b2c23,2.6342868804931643e-05,b2c40,3.62396240234375e-05,b2c5,3.8819313049316405e-05,b2c14,4.021883010864258e-05
b3c20,slope_last_100_cycles,-0.001133730411529541,b1c45,3.628730773925842e-06,b1c30,5.9396028518677625e-06,b1c34,2.2745132446288976e-05,b2c10,3.3743977546691955e-05,b1c38,4.053413867950435e-05,b1c21,6.784915924072264e-05,b1c39,6.981253623962393e-05,b1c37,7.930397987365723e-05,b2c12,8.680403232574452e-05,b2c6,0.00010972142219543455
b3c20,mean_grad_first_100_cycles,3.2404661178588865e-05,b2c10,7.060170173645022e-06,b2c11,9.070634841918949e-06,b2c23,1.510500907897949e-05,b2c25,1.930952072143555e-05,b2c26,2.3781657218933106e-05,b2c2,3.159284591674805e-05,b2c21,3.8793087005615236e-05,b2c18,4.021883010864258e-05,b2c40,4.735350608825683e-05,b2c5,5.103230476379394e-05
b3c20,mean_grad_last_100_cycles,-0.0011373484134674073,b1c30,3.237128257751543e-06,b1c45,4.932880401611233e-06,b1c34,2.335548400878907e-05,b2c10,3.5202801227569554e-05,b1c38,4.101455211639408e-05,b1c21,5.683541297912603e-05,b1c39,7.564574480056763e-05,b1c37,7.805973291397095e-05,b2c12,8.686482906341544e-05,b2c6,0.00011023402214050304
b3c20,slope_first_200_cycles,-3.864765167236328e-06,b2c41,4.3988227844238296e-07,b2c42,5.292892456054689e-07,b2c24,5.902647972106934e-06,b2c43,7.653236389160157e-06,b2c38,8.596777915954591e-06,b2c28,1.005232334136963e-05,b2c30,1.0582804679870604e-05,b2c31,1.1769533157348633e-05,b1c18,1.2375116348266602e-05,b2c20,1.288175582885742e-05
b3c20,slope_last_200_cycles,-0.0007427099347114563,b1c7,1.5991926193237261e-06,b1c19,4.130303859710698e-06,b1c27,4.7942996025085146e-06,b1c26,7.5238943099975326e-06,b1c15,8.013546466827375e-06,b2c6,9.652674198150617e-06,b1c17,1.1918842792510995e-05,b1c32,2.5608241558074964e-05,b1c21,2.679556608200075e-05,b1c43,3.7326216697692845e-05
b3c20,mean_grad_first_200_cycles,-8.031725883483887e-07,b2c24,1.2636184692382818e-07,b2c30,4.2065978050231935e-06,b2c20,4.7808885574340825e-06,b2c41,5.43057918548584e-06,b2c45,5.528032779693604e-06,b2c42,5.974769592285156e-06,b2c14,7.1609020233154306e-06,b2c5,8.00997018814087e-06,b2c22,1.130521297454834e-05,b1c20,1.2294650077819825e-05
b3c20,mean_grad_last_200_cycles,-0.0007431209087371826,b1c19,1.9304454326630072e-06,b1c27,3.431439399719221e-06,b1c7,4.395842552185059e-06,b1c15,7.148385047912615e-06,b2c6,9.343624114990247e-06,b1c17,1.114547252655028e-05,b1c26,1.208275556564332e-05,b1c21,2.0642429590225233e-05,b1c32,2.6199817657470673e-05,b1c14,3.7472248077392595e-05
b3c20,slope_first_300_cycles,-1.8356641133626304e-05,b2c33,2.3070971171061188e-06,b2c34,5.2487850189208986e-06,b2c32,6.327629089355467e-06,b2c36,8.003711700439451e-06,b2c29,1.016418139139811e-05,b2c37,1.0294516881306965e-05,b1c18,1.5068054199218747e-05,b1c21,2.034942309061686e-05,b2c39,2.1253824234008785e-05,b1c11,2.363284428914388e-05
b3c20,slope_last_300_cycles,-0.0005388861894607544,b1c29,2.4084250132242347e-06,b1c9,4.126032193501792e-06,b1c40,7.02043374379473e-06,b1c14,7.991393407185896e-06,b1c25,9.39249992370605e-06,b1c23,1.1787811915079738e-05,b1c11,1.4099478721618717e-05,b1c28,1.4206568400065085e-05,b1c17,1.593808333079014e-05,b1c15,1.7814834912617994e-05
b3c20,mean_grad_first_300_cycles,-1.6387303670247396e-05,b2c34,6.906191507975247e-07,b2c33,1.1513630549112953e-06,b2c36,3.0479828516642246e-06,b2c32,3.695885340372721e-06,b2c37,6.6274404525756835e-06,b2c29,8.022387822469074e-06,b1c18,9.49243704477946e-06,b2c39,1.6757845878601076e-05,b2c28,2.1251042683919272e-05,b2c44,2.211928367614746e-05
b3c20,mean_grad_last_300_cycles,-0.000539029041926066,b1c29,1.9240379333496484e-06,b1c9,2.4964412053426034e-06,b1c40,4.24245993296303e-06,b1c14,8.34325949350997e-06,b1c25,9.483695030212437e-06,b1c23,1.2016495068867955e-05,b1c11,1.3241966565449956e-05,b1c28,1.4482736587524496e-05,b1c17,1.6061266263326106e-05,b1c15,1.8266240755716976e-05
b3c20,slope_first_400_cycles,-2.898365259170532e-05,b1c11,1.827031373977661e-05,b1c43,1.9674599170684813e-05,b1c18,2.2823214530944822e-05,b1c6,2.6621222496032715e-05,b1c38,2.7364492416381834e-05,b1c44,3.307580947875976e-05,b1c15,3.379970788955688e-05,b1c45,3.438681364059448e-05,b1c37,3.4821927547454836e-05,b1c35,4.8563480377197265e-05
b3c20,slope_last_400_cycles,-0.0004267708957195282,b1c20,2.7397274971008388e-06,b1c23,5.214214324951146e-06,b1c41,7.520914077758806e-06,b1c15,9.048432111740106e-06,b1c24,1.0078102350235011e-05,b1c29,1.1308789253234837e-05,b1c11,1.1442750692367552e-05,b1c9,1.1466294527053803e-05,b1c14,1.2121796607971185e-05,b1c5,1.5829801559448238e-05
b3c20,mean_grad_first_400_cycles,-2.7623623609542846e-05,b1c11,2.090826630592346e-05,b1c44,3.135606646537781e-05,b1c15,4.623681306838989e-05,b1c38,5.426347255706787e-05,b2c33,6.133079528808594e-05,b1c19,6.368592381477355e-05,b1c21,6.742537021636963e-05,b1c40,8.469238877296449e-05,b1c32,8.516803383827209e-05,b1c0,8.573800325393676e-05
b3c20,mean_grad_last_400_cycles,-0.00042683422565460206,b1c20,2.969801425933827e-06,b1c23,4.893541336059538e-06,b1c41,7.475465536117582e-06,b1c15,9.14126634597777e-06,b1c24,1.0160058736801173e-05,b1c11,1.0690391063690214e-05,b1c14,1.2548416852951058e-05,b1c29,1.2657195329666136e-05,b1c9,1.3022124767303434e-05,b1c5,1.5542060136795074e-05
b3c20,slope_first_500_cycles,-3.985071182250976e-05,b1c11,1.1610269546508786e-05,b1c42,1.7798185348510738e-05,b1c15,1.8833398818969722e-05,b1c36,2.383136749267578e-05,b1c38,2.8301239013671884e-05,b1c32,2.8955221176147458e-05,b1c30,3.5888433456420895e-05,b1c34,3.76431941986084e-05,b1c19,4.446244239807128e-05,b1c28,4.631209373474121e-05
b3c20,slope_last_500_cycles,-0.0003536607027053833,b1c24,2.944827079772946e-06,b1c5,5.6438446044921936e-06,b1c15,7.490515708923344e-06,b1c11,1.1410117149353045e-05,b1c17,1.6220450401306153e-05,b1c28,1.948118209838868e-05,b1c40,2.2243142127990716e-05,b1c3,2.557981014251711e-05,b1c34,2.819120883941652e-05,b1c32,3.089368343353274e-05
b3c20,mean_grad_first_500_cycles,-3.872942924499512e-05,b1c38,7.098078727722162e-06,b1c11,1.42209529876709e-05,b1c15,2.8794765472412113e-05,b1c19,4.3079137802124026e-05,b1c42,4.802024364471436e-05,b1c36,4.994273185729981e-05,b1c32,5.5341839790344237e-05,b1c34,6.099236011505127e-05,b1c30,6.371378898620606e-05,b1c40,6.97396993637085e-05
b3c20,mean_grad_last_500_cycles,-0.00035380518436431885,b1c24,2.812147140502947e-06,b1c5,5.720376968383774e-06,b1c15,7.357478141784674e-06,b1c11,1.1492252349853515e-05,b1c17,1.6176939010620144e-05,b1c28,1.945281028747556e-05,b1c40,2.3452639579772964e-05,b1c3,2.5454163551330577e-05,b1c34,2.8123974800109842e-05,b1c32,3.0758261680603055e-05
